date,sic,count
14-10-03,m-professional-scientific-technical,57811.53874684905
14-10-03,k-financial-insurance,29026.932858131575
14-10-03,s-other-services,22392.10568691104
14-10-03,i-accomodation-food-services,83282.10139349125
14-10-03,b-mining-quarrying,1365.8942247003572
14-10-03,c-manufacturing,73616.22044690864
14-10-03,d-electricity-gas-etc,5081.190527894488
14-10-03,j-information-comms,46809.497527448075
14-10-03,f-construction,26516.154465315954
14-10-03,g-motor-trades-wholesale-retail,152316.26898894084
14-10-03,h-transport-storage,54580.25259798352
14-10-03,e-water-sewerage-waste-etc,2584.9977029003667
14-11-07,k-financial-insurance,44585.486596977826
14-11-07,r-arts-entertainment-recreation,9016.112546366645
14-11-07,q-human-health,107501.75245489359
14-11-07,p-education,49650.66999993005
14-11-07,o-public-admin,13902.146832346083
14-11-07,n-admin-support-services,45829.98300752173
14-11-07,m-professional-scientific-technical,50297.06321911765
14-11-07,l-real-estate,10281.338623216016
14-11-07,s-other-services,12336.363787619852
14-11-07,j-information-comms,29248.763977493945
14-11-07,h-transport-storage,25616.062263583062
14-11-07,g-motor-trades-wholesale-retail,147999.12917532836
14-11-07,f-construction,15223.963994098385
14-11-07,e-water-sewerage-waste-etc,1675.5461462079445
14-11-07,d-electricity-gas-etc,5077.289203616574
14-11-07,c-manufacturing,25510.88626239891
14-11-07,b-mining-quarrying,1161.6603048025095
14-11-07,i-accomodation-food-services,66903.8711139776
14-12-05,l-real-estate,6359.329827618649
14-12-05,r-arts-entertainment-recreation,9985.47515220052
14-12-05,q-human-health,100074.9114642196
14-12-05,p-education,46233.80187777369
14-12-05,o-public-admin,9401.537769927203
14-12-05,n-admin-support-services,52981.619973513436
14-12-05,m-professional-scientific-technical,71135.95275541022
14-12-05,k-financial-insurance,44039.990587516455
14-12-05,s-other-services,14274.443039064348
14-12-05,i-accomodation-food-services,72836.94706404369
14-12-05,b-mining-quarrying,1294.5825997901975
14-12-05,c-manufacturing,42593.35590348961
14-12-05,d-electricity-gas-etc,4866.751242811426
14-12-05,j-information-comms,25127.487413590403
14-12-05,f-construction,26310.03321644197
14-12-05,g-motor-trades-wholesale-retail,120083.52429981861
14-12-05,h-transport-storage,24628.174480488757
14-12-05,e-water-sewerage-waste-etc,2008.3389605519633
15-01-02,r-arts-entertainment-recreation,14712.930389572126
15-01-02,q-human-health,98613.28088537187
15-01-02,p-education,41570.438980436666
15-01-02,o-public-admin,13160.207612992104
15-01-02,n-admin-support-services,49456.31094082593
15-01-02,m-professional-scientific-technical,65616.2042838464
15-01-02,l-real-estate,6904.422772296014
15-01-02,k-financial-insurance,32764.808778591396
15-01-02,s-other-services,19587.287363058113
15-01-02,i-accomodation-food-services,61185.65857840865
15-01-02,b-mining-quarrying,1070.374429427245
15-01-02,c-manufacturing,30642.899735441777
15-01-02,d-electricity-gas-etc,5410.601818861134
15-01-02,j-information-comms,45137.54371414476
15-01-02,f-construction,29096.48002041654
15-01-02,g-motor-trades-wholesale-retail,113790.07356995574
15-01-02,h-transport-storage,28142.641370296828
15-01-02,e-water-sewerage-waste-etc,2259.4852708408885
15-02-06,k-financial-insurance,43338.26678110011
15-02-06,r-arts-entertainment-recreation,16174.425401922286
15-02-06,q-human-health,111651.02287931167
15-02-06,p-education,44229.266566503225
15-02-06,o-public-admin,10823.070055020053
15-02-06,n-admin-support-services,62273.85617709196
15-02-06,m-professional-scientific-technical,49048.807210209285
15-02-06,l-real-estate,12453.80842909892
15-02-06,s-other-services,21053.382361176158
15-02-06,j-information-comms,31876.285096840595
15-02-06,h-transport-storage,30994.358575983886
15-02-06,i-accomodation-food-services,69966.83383889637
15-02-06,b-mining-quarrying,584.2761929643091
15-02-06,c-manufacturing,63107.544722595136
15-02-06,d-electricity-gas-etc,5092.509492130068
15-02-06,e-water-sewerage-waste-etc,2288.1887462676373
15-02-06,f-construction,27006.881474003178
15-02-06,g-motor-trades-wholesale-retail,117487.06323353198
15-03-06,k-financial-insurance,45316.26769534358
15-03-06,q-human-health,113912.80502415828
15-03-06,p-education,62810.6158909019
15-03-06,o-public-admin,10165.12017134031
15-03-06,n-admin-support-services,44719.504961465216
15-03-06,m-professional-scientific-technical,66252.07691226996
15-03-06,l-real-estate,9074.750750565956
15-03-06,s-other-services,15961.03481075598
15-03-06,r-arts-entertainment-recreation,21591.618485373583
15-03-06,j-information-comms,46942.09645938061
15-03-06,h-transport-storage,35319.796130365976
15-03-06,g-motor-trades-wholesale-retail,130323.59827587561
15-03-06,f-construction,28042.645447107956
15-03-06,e-water-sewerage-waste-etc,2386.5393057406873
15-03-06,d-electricity-gas-etc,4640.578320418474
15-03-06,c-manufacturing,62282.734444726695
15-03-06,b-mining-quarrying,910.4241571859118
15-03-06,i-accomodation-food-services,80490.2993234341
15-04-03,r-arts-entertainment-recreation,17903.77111996585
15-04-03,q-human-health,109641.83999429925
15-04-03,p-education,57703.76755436531
15-04-03,o-public-admin,12216.14810932327
15-04-03,n-admin-support-services,44152.24084636315
15-04-03,m-professional-scientific-technical,57588.98259503607
15-04-03,l-real-estate,10570.109573748574
15-04-03,k-financial-insurance,25269.526399469098
15-04-03,s-other-services,15291.143061357054
15-04-03,i-accomodation-food-services,79826.61583357333
15-04-03,b-mining-quarrying,933.4622161898146
15-04-03,c-manufacturing,31320.882525722955
15-04-03,d-electricity-gas-etc,5579.194043113706
15-04-03,j-information-comms,42884.00891565794
15-04-03,f-construction,19007.870045706753
15-04-03,g-motor-trades-wholesale-retail,117780.16803539007
15-04-03,h-transport-storage,27862.886138848775
15-04-03,e-water-sewerage-waste-etc,3245.1288101954733
15-05-08,k-financial-insurance,40757.43328645057
15-05-08,r-arts-entertainment-recreation,16134.416925166879
15-05-08,q-human-health,111258.5479315919
15-05-08,p-education,61946.96341847336
15-05-08,o-public-admin,11088.252695253996
15-05-08,n-admin-support-services,47807.5150783766
15-05-08,m-professional-scientific-technical,63111.15384171014
15-05-08,l-real-estate,8765.637216531035
15-05-08,s-other-services,16504.665984355586
15-05-08,j-information-comms,47454.98249341969
15-05-08,h-transport-storage,32849.6532056123
15-05-08,g-motor-trades-wholesale-retail,121382.47387863847
15-05-08,f-construction,23659.44387459108
15-05-08,e-water-sewerage-waste-etc,1632.0008345015888
15-05-08,d-electricity-gas-etc,5369.896116508334
15-05-08,c-manufacturing,30097.574477112787
15-05-08,b-mining-quarrying,1001.1755873805713
15-05-08,i-accomodation-food-services,82359.89779053198
15-06-05,l-real-estate,10276.413080416654
15-06-05,r-arts-entertainment-recreation,14010.082396575728
15-06-05,q-human-health,117949.57965099561
15-06-05,p-education,69174.96948414092
15-06-05,o-public-admin,8265.23770270888
15-06-05,n-admin-support-services,61292.574407089574
15-06-05,m-professional-scientific-technical,81684.25017265577
15-06-05,k-financial-insurance,37354.2577421271
15-06-05,s-other-services,13014.105981163622
15-06-05,i-accomodation-food-services,85007.383986768
15-06-05,b-mining-quarrying,1170.6644521949313
15-06-05,c-manufacturing,36072.26698585256
15-06-05,d-electricity-gas-etc,5170.327828680692
15-06-05,j-information-comms,23841.529601672675
15-06-05,f-construction,26536.186228103692
15-06-05,g-motor-trades-wholesale-retail,135244.04803235404
15-06-05,h-transport-storage,29662.837588138165
15-06-05,e-water-sewerage-waste-etc,2372.9749284729673
15-07-03,l-real-estate,16412.047389994284
15-07-03,s-other-services,13242.65541565467
15-07-03,r-arts-entertainment-recreation,12233.982197561174
15-07-03,q-human-health,124551.32764106823
15-07-03,p-education,60150.21567497056
15-07-03,o-public-admin,11832.008554392803
15-07-03,n-admin-support-services,59359.89555691026
15-07-03,m-professional-scientific-technical,56545.4271933287
15-07-03,k-financial-insurance,44509.70607040365
15-07-03,j-information-comms,41270.00154068461
15-07-03,i-accomodation-food-services,75707.82122427924
15-07-03,h-transport-storage,26756.289507953636
15-07-03,g-motor-trades-wholesale-retail,127146.69546932587
15-07-03,f-construction,32773.184367629
15-07-03,e-water-sewerage-waste-etc,4095.2104052651434
15-07-03,d-electricity-gas-etc,5376.38362126019
15-07-03,c-manufacturing,29349.686100474803
15-07-03,b-mining-quarrying,1304.7728801554504
15-08-07,r-arts-entertainment-recreation,14204.84209298006
15-08-07,q-human-health,117956.50059688414
15-08-07,p-education,39539.21837185392
15-08-07,o-public-admin,11648.000241091888
15-08-07,n-admin-support-services,59541.033970103
15-08-07,m-professional-scientific-technical,77498.86052146184
15-08-07,l-real-estate,13634.171483742519
15-08-07,k-financial-insurance,41994.16903924564
15-08-07,s-other-services,20611.21370844484
15-08-07,i-accomodation-food-services,91331.74156228593
15-08-07,b-mining-quarrying,928.1127591879672
15-08-07,c-manufacturing,61290.242043232065
15-08-07,d-electricity-gas-etc,5587.950757431257
15-08-07,j-information-comms,34195.96348370932
15-08-07,f-construction,25484.817031346432
15-08-07,g-motor-trades-wholesale-retail,137335.3447512689
15-08-07,h-transport-storage,30674.70008512169
15-08-07,e-water-sewerage-waste-etc,3093.3448578012944
15-09-04,l-real-estate,15353.143852018811
15-09-04,r-arts-entertainment-recreation,14824.199876877643
15-09-04,q-human-health,122986.82919387157
15-09-04,p-education,38309.79673200122
15-09-04,o-public-admin,13186.438852775786
15-09-04,n-admin-support-services,47940.8797119393
15-09-04,m-professional-scientific-technical,77074.65002410901
15-09-04,k-financial-insurance,28466.207136276204
15-09-04,s-other-services,7802.6299228003245
15-09-04,i-accomodation-food-services,102098.8428153901
15-09-04,b-mining-quarrying,734.7557391342725
15-09-04,c-manufacturing,35809.123848010495
15-09-04,d-electricity-gas-etc,5033.864548526808
15-09-04,j-information-comms,44132.268299330695
15-09-04,f-construction,24565.978406989874
15-09-04,g-motor-trades-wholesale-retail,136336.210132994
15-09-04,h-transport-storage,34795.4406211756
15-09-04,e-water-sewerage-waste-etc,2529.6715008002243
15-10-02,k-financial-insurance,28655.534078505112
15-10-02,r-arts-entertainment-recreation,14420.209407536015
15-10-02,q-human-health,118380.73126691856
15-10-02,p-education,38113.54829620257
15-10-02,o-public-admin,14536.556940641018
15-10-02,n-admin-support-services,50361.94206823752
15-10-02,m-professional-scientific-technical,65545.02895201425
15-10-02,l-real-estate,12036.977497634003
15-10-02,s-other-services,26506.510338795695
15-10-02,j-information-comms,44011.41083627773
15-10-02,h-transport-storage,59159.50713406557
15-10-02,g-motor-trades-wholesale-retail,150008.5182059088
15-10-02,f-construction,31756.47598052309
15-10-02,e-water-sewerage-waste-etc,3500.741317461583
15-10-02,d-electricity-gas-etc,6293.197406258092
15-10-02,c-manufacturing,69169.16244218797
15-10-02,b-mining-quarrying,1148.9607052341344
15-10-02,i-accomodation-food-services,85455.28560011814
15-11-06,m-professional-scientific-technical,50584.43988868719
15-11-06,n-admin-support-services,55492.972012568935
15-11-06,o-public-admin,11322.065821133283
15-11-06,s-other-services,21563.044209498792
15-11-06,q-human-health,123304.69123572599
15-11-06,r-arts-entertainment-recreation,16165.69504806761
15-11-06,l-real-estate,12614.714734738349
15-11-06,p-education,53206.719164652095
15-11-06,k-financial-insurance,24282.240051763984
15-11-06,j-information-comms,39834.62588824515
15-11-06,i-accomodation-food-services,81568.48468091043
15-11-06,h-transport-storage,24832.687398255865
15-11-06,g-motor-trades-wholesale-retail,156763.16136242804
15-11-06,f-construction,14919.713701270319
15-11-06,e-water-sewerage-waste-etc,3139.6273157979954
15-11-06,d-electricity-gas-etc,5047.587764335549
15-11-06,c-manufacturing,31861.985839344045
15-11-06,b-mining-quarrying,721.5024724825992
15-12-04,m-professional-scientific-technical,62383.89358143604
15-12-04,n-admin-support-services,54646.42615086143
15-12-04,o-public-admin,8644.626755089017
15-12-04,s-other-services,16135.17957420887
15-12-04,q-human-health,120081.59541720306
15-12-04,r-arts-entertainment-recreation,12528.998143280804
15-12-04,l-real-estate,10929.503667753386
15-12-04,p-education,41337.05753951549
15-12-04,k-financial-insurance,30790.00815854517
15-12-04,j-information-comms,44779.9537454193
15-12-04,i-accomodation-food-services,70682.03771029129
15-12-04,h-transport-storage,21410.002801088664
15-12-04,g-motor-trades-wholesale-retail,136603.09144390805
15-12-04,f-construction,19444.89470186497
15-12-04,e-water-sewerage-waste-etc,4427.762409310286
15-12-04,d-electricity-gas-etc,3928.910046217715
15-12-04,c-manufacturing,34068.694878156006
15-12-04,b-mining-quarrying,514.7504441614453
16-01-08,r-arts-entertainment-recreation,15098.869687118906
16-01-08,q-human-health,123831.62929491862
16-01-08,p-education,48060.350125912715
16-01-08,o-public-admin,13194.264447713222
16-01-08,n-admin-support-services,61545.566909556306
16-01-08,m-professional-scientific-technical,57798.059386816196
16-01-08,l-real-estate,8865.206087899714
16-01-08,k-financial-insurance,36990.05248703438
16-01-08,s-other-services,14668.595071671089
16-01-08,i-accomodation-food-services,66762.00593138215
16-01-08,b-mining-quarrying,634.773415691996
16-01-08,c-manufacturing,53010.85328180934
16-01-08,d-electricity-gas-etc,4601.447295055827
16-01-08,j-information-comms,39081.69051463912
16-01-08,f-construction,18438.09679151828
16-01-08,g-motor-trades-wholesale-retail,120625.49558282738
16-01-08,h-transport-storage,32051.853150773673
16-01-08,e-water-sewerage-waste-etc,2286.758204642067
16-02-05,l-real-estate,6796.565106716539
16-02-05,r-arts-entertainment-recreation,18746.433736397554
16-02-05,q-human-health,129522.4179080557
16-02-05,p-education,50014.503640350726
16-02-05,o-public-admin,11017.300424576264
16-02-05,n-admin-support-services,53928.01110237714
16-02-05,m-professional-scientific-technical,67593.26602959298
16-02-05,k-financial-insurance,35928.21168721942
16-02-05,s-other-services,19856.308766052072
16-02-05,i-accomodation-food-services,78473.07967054946
16-02-05,b-mining-quarrying,751.0718951168149
16-02-05,c-manufacturing,56260.54929556709
16-02-05,d-electricity-gas-etc,4349.753439467542
16-02-05,j-information-comms,49577.076101956845
16-02-05,f-construction,18189.50020564052
16-02-05,g-motor-trades-wholesale-retail,130922.28617980515
16-02-05,h-transport-storage,25253.373776403114
16-02-05,e-water-sewerage-waste-etc,2408.6098772869477
16-03-04,k-financial-insurance,25931.1762714062
16-03-04,r-arts-entertainment-recreation,21676.443043345247
16-03-04,q-human-health,121021.62834652192
16-03-04,p-education,42926.555600014835
16-03-04,o-public-admin,9079.566828943443
16-03-04,n-admin-support-services,44333.67532635128
16-03-04,m-professional-scientific-technical,71232.58791707038
16-03-04,l-real-estate,9306.52086555215
16-03-04,s-other-services,20347.657798471715
16-03-04,j-information-comms,31709.855460372026
16-03-04,h-transport-storage,28760.19564262017
16-03-04,g-motor-trades-wholesale-retail,129826.36532931477
16-03-04,f-construction,24749.614916396295
16-03-04,e-water-sewerage-waste-etc,2606.1761425563136
16-03-04,d-electricity-gas-etc,5503.40198659088
16-03-04,c-manufacturing,49517.67956433762
16-03-04,b-mining-quarrying,667.9588400028772
16-03-04,i-accomodation-food-services,95105.68172763578
16-04-08,l-real-estate,8571.564234050016
16-04-08,r-arts-entertainment-recreation,14455.415690854972
16-04-08,q-human-health,114599.41856956441
16-04-08,p-education,54526.71116246638
16-04-08,o-public-admin,10865.46310533298
16-04-08,n-admin-support-services,64819.3395908027
16-04-08,m-professional-scientific-technical,72571.78940954266
16-04-08,k-financial-insurance,34916.5466571212
16-04-08,s-other-services,19953.97098227732
16-04-08,i-accomodation-food-services,84574.35799215274
16-04-08,b-mining-quarrying,635.4623575090327
16-04-08,c-manufacturing,57372.80558380255
16-04-08,d-electricity-gas-etc,4531.013004184628
16-04-08,j-information-comms,28532.82648130585
16-04-08,f-construction,20418.065546031776
16-04-08,g-motor-trades-wholesale-retail,132635.16850993427
16-04-08,h-transport-storage,35785.43852684815
16-04-08,e-water-sewerage-waste-etc,3028.0660775680094
16-05-06,l-real-estate,11941.059350041985
16-05-06,s-other-services,21933.08372381253
16-05-06,r-arts-entertainment-recreation,14165.20688620645
16-05-06,q-human-health,121227.30204411916
16-05-06,p-education,58078.397332073626
16-05-06,o-public-admin,15969.707371192757
16-05-06,n-admin-support-services,44564.133410272836
16-05-06,m-professional-scientific-technical,70223.70228712949
16-05-06,k-financial-insurance,31974.069175161287
16-05-06,j-information-comms,48304.06392407044
16-05-06,i-accomodation-food-services,85247.91486959877
16-05-06,h-transport-storage,35134.44459673263
16-05-06,g-motor-trades-wholesale-retail,139486.67734661407
16-05-06,f-construction,23710.156361593577
16-05-06,e-water-sewerage-waste-etc,2720.335117782455
16-05-06,d-electricity-gas-etc,4012.13880333413
16-05-06,c-manufacturing,64798.60499600549
16-05-06,b-mining-quarrying,583.6099445774812
16-06-03,r-arts-entertainment-recreation,15531.74736316399
16-06-03,q-human-health,115436.78081980697
16-06-03,p-education,42836.71330098559
16-06-03,o-public-admin,15492.204550517758
16-06-03,n-admin-support-services,43548.24245695435
16-06-03,m-professional-scientific-technical,48385.03192415128
16-06-03,l-real-estate,12746.89997763534
16-06-03,k-financial-insurance,28614.07538626399
16-06-03,s-other-services,19636.329271286268
16-06-03,i-accomodation-food-services,86201.39274102237
16-06-03,b-mining-quarrying,524.648369760114
16-06-03,c-manufacturing,69954.2087046402
16-06-03,d-electricity-gas-etc,4384.411176393926
16-06-03,j-information-comms,56539.48357834702
16-06-03,f-construction,24528.96855129983
16-06-03,g-motor-trades-wholesale-retail,136765.0799029366
16-06-03,h-transport-storage,28305.732909559574
16-06-03,e-water-sewerage-waste-etc,3675.240318425144
16-07-08,l-real-estate,12380.976800921475
16-07-08,r-arts-entertainment-recreation,23990.86621252575
16-07-08,q-human-health,122374.83184313623
16-07-08,p-education,38242.163922221924
16-07-08,o-public-admin,13131.906672530858
16-07-08,n-admin-support-services,56799.81478550632
16-07-08,m-professional-scientific-technical,55201.02453264924
16-07-08,k-financial-insurance,25967.036524456857
16-07-08,s-other-services,21731.116937818333
16-07-08,i-accomodation-food-services,81471.05108944268
16-07-08,b-mining-quarrying,667.75059897163
16-07-08,c-manufacturing,66433.05574276998
16-07-08,d-electricity-gas-etc,4332.862898831301
16-07-08,j-information-comms,59987.37771959861
16-07-08,f-construction,25128.048610378446
16-07-08,g-motor-trades-wholesale-retail,136683.41996178654
16-07-08,h-transport-storage,27243.96264423299
16-07-08,e-water-sewerage-waste-etc,2790.738872426409
16-08-05,k-financial-insurance,25358.398722913647
16-08-05,r-arts-entertainment-recreation,26169.285953724604
16-08-05,q-human-health,124928.04462521654
16-08-05,p-education,45159.84237826567
16-08-05,o-public-admin,13161.084628027551
16-08-05,n-admin-support-services,51026.21667807175
16-08-05,m-professional-scientific-technical,56546.87123848953
16-08-05,l-real-estate,11406.740010731803
16-08-05,s-other-services,18414.65184361863
16-08-05,j-information-comms,34110.32118534633
16-08-05,h-transport-storage,36006.016826715946
16-08-05,g-motor-trades-wholesale-retail,144983.64877568398
16-08-05,f-construction,17276.25651884764
16-08-05,e-water-sewerage-waste-etc,2886.949775336302
16-08-05,d-electricity-gas-etc,5822.671892950687
16-08-05,c-manufacturing,31309.575311710003
16-08-05,b-mining-quarrying,799.1484115430429
16-08-05,i-accomodation-food-services,79386.87565083263
16-09-02,l-real-estate,8805.308656078641
16-09-02,r-arts-entertainment-recreation,24307.501458808638
16-09-02,q-human-health,119582.41178381104
16-09-02,p-education,44371.064429658414
16-09-02,o-public-admin,15051.184154747116
16-09-02,n-admin-support-services,52085.62801855839
16-09-02,m-professional-scientific-technical,57776.077620011994
16-09-02,k-financial-insurance,39950.00276330561
16-09-02,s-other-services,19879.20789175437
16-09-02,i-accomodation-food-services,86195.1368110193
16-09-02,b-mining-quarrying,609.0412816684693
16-09-02,c-manufacturing,46838.37082890188
16-09-02,d-electricity-gas-etc,6824.376695523447
16-09-02,j-information-comms,50212.165866337105
16-09-02,f-construction,22455.747707613013
16-09-02,g-motor-trades-wholesale-retail,151860.48681042556
16-09-02,h-transport-storage,33502.285731856464
16-09-02,e-water-sewerage-waste-etc,3582.4980620285737
16-10-07,r-arts-entertainment-recreation,18407.937807446684
16-10-07,q-human-health,120815.42685817258
16-10-07,p-education,48932.03468371456
16-10-07,o-public-admin,10642.867992011275
16-10-07,n-admin-support-services,60803.853071038175
16-10-07,m-professional-scientific-technical,75893.50537914882
16-10-07,l-real-estate,4924.82316777959
16-10-07,k-financial-insurance,29755.950773485572
16-10-07,s-other-services,20811.566795163144
16-10-07,i-accomodation-food-services,82487.99897320686
16-10-07,b-mining-quarrying,892.5980773494142
16-10-07,c-manufacturing,49199.058948649894
16-10-07,d-electricity-gas-etc,5328.742055384379
16-10-07,j-information-comms,38165.21452122731
16-10-07,f-construction,28350.936771732788
16-10-07,g-motor-trades-wholesale-retail,166711.84765297157
16-10-07,h-transport-storage,50595.19678515101
16-10-07,e-water-sewerage-waste-etc,3267.9454288650923
16-11-04,k-financial-insurance,26014.75610718241
16-11-04,r-arts-entertainment-recreation,17101.807301159082
16-11-04,q-human-health,124985.81182949063
16-11-04,p-education,42731.46220663353
16-11-04,o-public-admin,14919.407107307
16-11-04,n-admin-support-services,58079.005450115415
16-11-04,m-professional-scientific-technical,58560.473518141676
16-11-04,l-real-estate,9440.608624725828
16-11-04,s-other-services,25259.689046046864
16-11-04,j-information-comms,30642.196485910816
16-11-04,h-transport-storage,32764.419293577583
16-11-04,i-accomodation-food-services,80428.12555060122
16-11-04,b-mining-quarrying,775.380960212726
16-11-04,c-manufacturing,64015.90224068941
16-11-04,d-electricity-gas-etc,6068.814355560078
16-11-04,e-water-sewerage-waste-etc,2416.3181219268736
16-11-04,f-construction,30418.445583897163
16-11-04,g-motor-trades-wholesale-retail,143954.93895108887
16-12-02,k-financial-insurance,23130.755658096325
16-12-02,q-human-health,117671.91693540516
16-12-02,p-education,39812.525185289225
16-12-02,o-public-admin,11197.932425562076
16-12-02,n-admin-support-services,46447.73109755121
16-12-02,m-professional-scientific-technical,45961.00300508818
16-12-02,l-real-estate,8739.00161600329
16-12-02,s-other-services,19286.489275581942
16-12-02,r-arts-entertainment-recreation,15504.963639540196
16-12-02,j-information-comms,28637.217590606317
16-12-02,h-transport-storage,24633.305440898755
16-12-02,g-motor-trades-wholesale-retail,126870.7794426694
16-12-02,f-construction,23429.470024840855
16-12-02,e-water-sewerage-waste-etc,2887.7087107090715
16-12-02,d-electricity-gas-etc,6194.551576914703
16-12-02,c-manufacturing,47965.00439353908
16-12-02,b-mining-quarrying,594.0631585808883
16-12-02,i-accomodation-food-services,65438.550318453366
17-01-06,r-arts-entertainment-recreation,10397.95151552363
17-01-06,q-human-health,113840.15784603513
17-01-06,p-education,38879.9201507959
17-01-06,o-public-admin,14265.948001840423
17-01-06,n-admin-support-services,54273.337313894546
17-01-06,m-professional-scientific-technical,40349.77612087825
17-01-06,l-real-estate,6702.98386165107
17-01-06,k-financial-insurance,34273.11221933015
17-01-06,s-other-services,15546.727166557985
17-01-06,i-accomodation-food-services,79761.07097156256
17-01-06,b-mining-quarrying,730.7917888209674
17-01-06,c-manufacturing,51759.959385875845
17-01-06,d-electricity-gas-etc,5852.28607193882
17-01-06,j-information-comms,23943.424432516935
17-01-06,f-construction,28535.185083467535
17-01-06,g-motor-trades-wholesale-retail,127995.07309455329
17-01-06,h-transport-storage,21238.757719386067
17-01-06,e-water-sewerage-waste-etc,6316.89195380673
17-02-03,k-financial-insurance,35014.850310939044
17-02-03,r-arts-entertainment-recreation,20181.75933771839
17-02-03,q-human-health,113434.42579878199
17-02-03,p-education,56372.39412288769
17-02-03,o-public-admin,17018.26967870783
17-02-03,n-admin-support-services,44166.76339698752
17-02-03,m-professional-scientific-technical,77919.74512801024
17-02-03,l-real-estate,13877.754435232147
17-02-03,s-other-services,25630.30729918352
17-02-03,j-information-comms,28415.141226911182
17-02-03,h-transport-storage,26704.70034206181
17-02-03,g-motor-trades-wholesale-retail,123024.56209615774
17-02-03,f-construction,35620.43723871295
17-02-03,e-water-sewerage-waste-etc,3002.9554689680226
17-02-03,d-electricity-gas-etc,5486.232984577479
17-02-03,c-manufacturing,47538.48130794268
17-02-03,b-mining-quarrying,925.531104900501
17-02-03,i-accomodation-food-services,85696.27557313685
17-03-03,l-real-estate,12922.611374496628
17-03-03,r-arts-entertainment-recreation,19728.06317858835
17-03-03,q-human-health,109808.70346099471
17-03-03,p-education,65121.147875500035
17-03-03,s-other-services,25620.498965512783
17-03-03,n-admin-support-services,68818.62822222592
17-03-03,m-professional-scientific-technical,58268.00097820443
17-03-03,k-financial-insurance,36360.804305667436
17-03-03,o-public-admin,15000.091184126786
17-03-03,i-accomodation-food-services,95207.6876864646
17-03-03,b-mining-quarrying,954.7694898015577
17-03-03,c-manufacturing,52234.50558911299
17-03-03,d-electricity-gas-etc,5183.925499389157
17-03-03,j-information-comms,38154.31145481707
17-03-03,f-construction,28613.67379844906
17-03-03,g-motor-trades-wholesale-retail,125613.00055849663
17-03-03,h-transport-storage,28579.25235426414
17-03-03,e-water-sewerage-waste-etc,4276.663560485318
17-04-07,l-real-estate,8183.9087757498755
17-04-07,s-other-services,23493.772382232943
17-04-07,r-arts-entertainment-recreation,18560.100740518927
17-04-07,q-human-health,128817.6382772763
17-04-07,p-education,48680.38054923098
17-04-07,o-public-admin,12555.181052544833
17-04-07,n-admin-support-services,55051.47473704811
17-04-07,m-professional-scientific-technical,70391.19164172183
17-04-07,k-financial-insurance,34516.72846741837
17-04-07,j-information-comms,62134.15423520065
17-04-07,i-accomodation-food-services,90907.63295733136
17-04-07,h-transport-storage,28458.676937179596
17-04-07,g-motor-trades-wholesale-retail,137519.25875907374
17-04-07,f-construction,21529.09771407702
17-04-07,e-water-sewerage-waste-etc,2944.963060929566
17-04-07,d-electricity-gas-etc,5453.6994931593645
17-04-07,c-manufacturing,58573.255164998576
17-04-07,b-mining-quarrying,992.0635918103479
17-05-05,r-arts-entertainment-recreation,19504.39816449377
17-05-05,q-human-health,125705.81709763728
17-05-05,p-education,53945.240278014804
17-05-05,o-public-admin,18139.694346622306
17-05-05,n-admin-support-services,54777.196050396546
17-05-05,m-professional-scientific-technical,68345.87981497918
17-05-05,l-real-estate,10623.592847331665
17-05-05,k-financial-insurance,34059.10900347479
17-05-05,s-other-services,13577.750758724731
17-05-05,i-accomodation-food-services,102393.22312294156
17-05-05,b-mining-quarrying,887.0452541430953
17-05-05,c-manufacturing,55937.901993051615
17-05-05,d-electricity-gas-etc,5890.527101744434
17-05-05,j-information-comms,38587.435678193106
17-05-05,f-construction,25546.10679053431
17-05-05,g-motor-trades-wholesale-retail,136174.58847439112
17-05-05,h-transport-storage,29059.371498202236
17-05-05,e-water-sewerage-waste-etc,2675.18113012702
17-06-02,l-real-estate,15284.114005685362
17-06-02,r-arts-entertainment-recreation,16494.22126910195
17-06-02,q-human-health,121899.23089262111
17-06-02,p-education,53431.90223309563
17-06-02,o-public-admin,17154.004586146893
17-06-02,n-admin-support-services,57392.437202689005
17-06-02,m-professional-scientific-technical,67579.15980011054
17-06-02,k-financial-insurance,33534.81025171474
17-06-02,s-other-services,26452.227123554258
17-06-02,i-accomodation-food-services,101325.86483077964
17-06-02,b-mining-quarrying,1105.5225453525268
17-06-02,c-manufacturing,47560.069165876266
17-06-02,d-electricity-gas-etc,5482.3367993823595
17-06-02,j-information-comms,47521.56402468194
17-06-02,f-construction,26555.68275229768
17-06-02,g-motor-trades-wholesale-retail,138398.1143341339
17-06-02,h-transport-storage,28695.95562955286
17-06-02,e-water-sewerage-waste-etc,3981.0256350200243
17-07-07,k-financial-insurance,32365.277466702417
17-07-07,r-arts-entertainment-recreation,12241.739476387005
17-07-07,q-human-health,116909.0872298572
17-07-07,p-education,53791.42230932534
17-07-07,o-public-admin,13294.491712079674
17-07-07,n-admin-support-services,70518.76366337032
17-07-07,m-professional-scientific-technical,68409.99057972927
17-07-07,l-real-estate,8511.546765506897
17-07-07,s-other-services,25191.336550275853
17-07-07,j-information-comms,60967.143849984095
17-07-07,h-transport-storage,36651.27204680784
17-07-07,g-motor-trades-wholesale-retail,147659.80983435374
17-07-07,f-construction,27718.89879611126
